,month,airline_id,unique_carrier,carrier_group_new,sdomt_gallons,sint_gallons,ts_gallons,tdomt_gallons,tint_gallons,total_gallons,year
755,2,20366.0,EV,3,81082.0,0.0,81082.0,81082.0,0.0,81082.0,2017
756,2,20436.0,F9,3,15078298.0,1448602.0,16526900.0,15078298.0,1448602.0,16526900.0,2017
757,2,20107.0,FX,3,54301494.0,28755881.0,83057375.0,55439394.0,29388944.0,84828338.0,2017
758,2,20368.0,G4,3,13489516.0,0.0,13489516.0,14160937.0,0.0,14160937.0,2017
759,2,20500.0,G7,2,0.0,0.0,0.0,0.0,0.0,0.0,2017
760,2,20166.0,GFQ,1,0.0,0.0,0.0,186379.0,81737.0,268116.0,2017
761,2,20402.0,GL,2,0.0,0.0,0.0,316608.0,254322.0,570930.0,2017
762,2,19690.0,HA,3,12544537.0,6376526.0,18921063.0,12544537.0,6376526.0,18921063.0,2017
763,2,20310.0,WL,1,0.0,0.0,0.0,68463.0,187687.0,256150.0,2017
764,2,20370.0,KAQ,2,0.0,0.0,0.0,325001.0,2521292.0,2846293.0,2017
765,2,21629.0,KD,1,0.0,0.0,0.0,115340.0,250705.0,366045.0,2017
766,2,21634.0,KH,1,406852.0,0.0,406852.0,406852.0,0.0,406852.0,2017
767,2,20372.0,KLQ,1,0.0,0.0,0.0,202439.0,2745.0,205184.0,2017
768,2,20169.0,L2,1,77839.0,0.0,77839.0,104445.0,17775.0,122220.0,2017
769,2,20151.0,M6,2,0.0,1426777.0,1426777.0,214039.0,1432822.0,1646861.0,2017
770,2,20398.0,MQ,3,0.0,0.0,0.0,0.0,0.0,0.0,2017
771,2,20405.0,N8,1,0.0,0.0,0.0,249616.0,641397.0,891013.0,2017
772,2,20108.0,NC,1,307901.0,0.0,307901.0,347703.0,0.0,347703.0,2017
773,2,20416.0,NK,3,22653257.0,1943113.0,24596370.0,22653257.0,1943113.0,24596370.0,2017
774,2,20397.0,OH,2,0.0,0.0,0.0,0.0,0.0,0.0,2017
775,2,20304.0,OO,3,5229066.0,0.0,5229066.0,5229066.0,0.0,5229066.0,2017
776,2,20177.0,PFQ,1,0.0,0.0,0.0,0.0,267200.0,267200.0,2017
777,2,20100.0,PO,3,2576212.0,11083026.0,13659238.0,2576212.0,11083026.0,13659238.0,2017
778,2,20149.0,PRQ,1,0.0,0.0,0.0,0.0,0.0,0.0,2017
779,2,19687.0,QX,2,0.0,0.0,0.0,0.0,0.0,0.0,2017
780,2,20422.0,SY,2,2990468.0,2101991.0,5092459.0,3395917.0,2264961.0,5660878.0,2017
781,2,20447.0,U7,2,0.0,0.0,0.0,266066.0,1476.0,267542.0,2017
782,2,19977.0,UA,3,104880278.0,123884903.0,228765181.0,106044579.0,124507628.0,230552207.0,2017
783,2,21171.0,VX,3,13559118.0,147373.0,13706491.0,13829887.0,147373.0,13977260.0,2017
784,2,20195.0,WI,1,0.0,0.0,0.0,0.0,0.0,0.0,2017
785,2,20287.0,WP,1,207976.0,0.0,207976.0,207976.0,0.0,207976.0,2017
786,2,20377.0,X9,2,0.0,0.0,0.0,469749.0,2719603.0,3189352.0,2017
787,2,20207.0,XP,1,0.0,0.0,0.0,195487.0,266959.0,462446.0,2017
788,2,20378.0,YV,2,0.0,0.0,0.0,0.0,0.0,0.0,2017
789,2,20452.0,YX,2,0.0,0.0,0.0,0.0,0.0,0.0,2017
790,2,20046.0,ZW,2,4302.0,0.0,4302.0,4302.0,0.0,4302.0,2017
791,2,19393.0,WN,3,144701548.0,1357313.0,146058861.0,144819523.0,1357313.0,146176836.0,2017
792,3,21161.0,09Q,1,0.0,0.0,0.0,518628.0,117966.0,636594.0,2017
793,3,21352.0,0WQ,1,0.0,0.0,0.0,25331.0,1740.0,27071.0,2017
794,3,21492.0,1BQ,1,0.0,0.0,0.0,3381.0,145325.0,148706.0,2017
795,3,21645.0,23Q,1,0.0,0.0,0.0,0.0,0.0,0.0,2017
796,3,21652.0,27Q,1,0.0,0.0,0.0,0.0,0.0,0.0,2017
797,3,20408.0,5V,1,326993.0,0.0,326993.0,428332.0,0.0,428332.0,2017
798,3,19917.0,5X,3,36362000.0,31428000.0,67790000.0,36362000.0,31428000.0,67790000.0,2017
799,3,20007.0,5Y,3,0.0,0.0,0.0,6946147.0,24811003.0,31757150.0,2017
800,3,19874.0,8C,2,0.0,0.0,0.0,22706.0,589475.0,612181.0,2017
801,3,20363.0,9E,2,0.0,0.0,0.0,0.0,0.0,0.0,2017
802,3,20190.0,9S,2,913028.0,5471708.0,6384736.0,913028.0,5471708.0,6384736.0,2017
803,3,19805.0,AA,3,184642527.0,112633926.0,297276453.0,185203987.0,112776350.0,297980337.0,2017
804,3,20453.0,ABX,2,24522.0,0.0,24522.0,24522.0,0.0,24522.0,2017
805,3,19930.0,AS,3,41646150.0,814614.0,42460764.0,41707157.0,814614.0,42521771.0,2017
806,3,20409.0,B6,3,54802868.0,12465751.0,67268619.0,54828098.0,12465751.0,67293849.0,2017
807,3,21167.0,CP,2,0.0,0.0,0.0,0.0,0.0,0.0,2017
808,3,19790.0,DL,3,171602498.0,108817064.0,280419562.0,173731457.0,108916061.0,282647518.0,2017
809,3,21650.0,EE,1,0.0,0.0,0.0,216240.0,304240.0,520480.0,2017
810,3,20366.0,EV,3,94607.0,0.0,94607.0,94607.0,0.0,94607.0,2017
811,3,20436.0,F9,3,17167354.0,1622777.0,18790131.0,17167354.0,1622777.0,18790131.0,2017
812,3,20107.0,FX,3,63700012.0,35425065.0,99125077.0,65096201.0,36185568.0,101281769.0,2017
813,3,20368.0,G4,3,17445442.0,0.0,17445442.0,18222665.0,0.0,18222665.0,2017
814,3,20500.0,G7,2,0.0,0.0,0.0,0.0,0.0,0.0,2017
815,3,20166.0,GFQ,1,0.0,0.0,0.0,153648.0,150260.0,303908.0,2017
816,3,20402.0,GL,2,0.0,0.0,0.0,438379.0,348136.0,786515.0,2017
817,3,19690.0,HA,3,14071549.0,7236428.0,21307977.0,14071549.0,7236428.0,21307977.0,2017
818,3,20310.0,WL,1,0.0,0.0,0.0,29956.0,223731.0,253687.0,2017
819,3,20370.0,KAQ,2,0.0,0.0,0.0,634541.0,2806025.0,3440566.0,2017
820,3,21629.0,KD,1,0.0,0.0,0.0,497954.0,1102514.0,1600468.0,2017
821,3,21634.0,KH,1,447281.0,0.0,447281.0,447281.0,0.0,447281.0,2017
822,3,20372.0,KLQ,1,0.0,0.0,0.0,122615.0,43945.0,166560.0,2017
823,3,20169.0,L2,1,94398.0,0.0,94398.0,136075.0,0.0,136075.0,2017
824,3,20151.0,M6,2,0.0,1555590.0,1555590.0,266851.0,1567321.0,1834172.0,2017
825,3,20398.0,MQ,3,0.0,0.0,0.0,0.0,0.0,0.0,2017
826,3,20405.0,N8,1,0.0,0.0,0.0,284779.0,890393.0,1175172.0,2017
827,3,20108.0,NC,1,390578.0,0.0,390578.0,476781.0,6592.0,483373.0,2017
828,3,20416.0,NK,3,25669048.0,2171568.0,27840616.0,25669048.0,2171568.0,27840616.0,2017
829,3,20397.0,OH,2,0.0,0.0,0.0,0.0,0.0,0.0,2017
830,3,20304.0,OO,3,6327013.0,0.0,6327013.0,6327013.0,0.0,6327013.0,2017
831,3,20177.0,PFQ,1,0.0,0.0,0.0,0.0,281235.0,281235.0,2017
832,3,20100.0,PO,3,3345667.0,14551729.0,17897396.0,3345667.0,14551729.0,17897396.0,2017
833,3,19687.0,QX,2,0.0,0.0,0.0,0.0,0.0,0.0,2017
834,3,20422.0,SY,2,3383973.0,2474739.0,5858712.0,4271838.0,2509186.0,6781024.0,2017
835,3,20447.0,U7,2,0.0,0.0,0.0,381138.0,5925.0,387063.0,2017
836,3,19977.0,UA,3,130472224.0,142638672.0,273110896.0,131555230.0,143155980.0,274711210.0,2017
837,3,21171.0,VX,3,15709447.0,182778.0,15892225.0,15807018.0,182778.0,15989796.0,2017
838,3,20195.0,WI,1,0.0,0.0,0.0,0.0,0.0,0.0,2017
839,3,20287.0,WP,1,254069.0,0.0,254069.0,254069.0,0.0,254069.0,2017
840,3,20377.0,X9,2,0.0,0.0,0.0,349441.0,2747464.0,3096905.0,2017
841,3,20207.0,XP,1,0.0,0.0,0.0,270546.0,337137.0,607683.0,2017
842,3,20378.0,YV,2,0.0,0.0,0.0,0.0,0.0,0.0,2017
843,3,20452.0,YX,2,0.0,0.0,0.0,0.0,0.0,0.0,2017
844,3,20046.0,ZW,2,3417.0,0.0,3417.0,3417.0,0.0,3417.0,2017
845,3,19393.0,WN,3,176138446.0,1555790.0,177694236.0,176455638.0,1555790.0,178011428.0,2017
846,4,21161.0,09Q,1,0.0,0.0,0.0,315422.0,123907.0,439329.0,2017
847,4,21352.0,0WQ,1,0.0,0.0,0.0,24181.0,0.0,24181.0,2017
848,4,21492.0,1BQ,1,0.0,0.0,0.0,0.0,434772.0,434772.0,2017
849,4,21645.0,23Q,1,0.0,0.0,0.0,0.0,0.0,0.0,2017
850,4,21652.0,27Q,1,0.0,0.0,0.0,0.0,0.0,0.0,2017
851,4,20408.0,5V,1,259552.0,0.0,259552.0,334666.0,0.0,334666.0,2017
852,4,19917.0,5X,3,33287000.0,29247000.0,62534000.0,33287000.0,29247000.0,62534000.0,2017
853,4,20007.0,5Y,3,0.0,0.0,0.0,7265951.0,25450828.0,32716779.0,2017
854,4,19874.0,8C,2,0.0,0.0,0.0,28212.0,569680.0,597892.0,2017
855,4,20363.0,9E,2,0.0,0.0,0.0,0.0,0.0,0.0,2017
856,4,20190.0,9S,2,737333.0,5377193.0,6114526.0,737333.0,5377193.0,6114526.0,2017
857,4,19805.0,AA,3,174161962.0,118447554.0,292609516.0,174740655.0,118778726.0,293519381.0,2017
858,4,20453.0,ABX,2,55914.0,0.0,55914.0,55914.0,0.0,55914.0,2017
859,4,19930.0,AS,3,40635486.0,710994.0,41346480.0,40727280.0,710994.0,41438274.0,2017
860,4,20409.0,B6,3,54391710.0,12362959.0,66754669.0,54391710.0,12362959.0,66754669.0,2017
861,4,21167.0,CP,2,0.0,0.0,0.0,0.0,0.0,0.0,2017
862,4,19790.0,DL,3,157911263.0,116615984.0,274527247.0,159491723.0,116662693.0,276154416.0,2017
863,4,21650.0,EE,1,0.0,0.0,0.0,63200.0,340400.0,403600.0,2017
864,4,20366.0,EV,3,100179.0,0.0,100179.0,100179.0,0.0,100179.0,2017
865,4,20436.0,F9,3,17205721.0,1446486.0,18652207.0,17205721.0,1446486.0,18652207.0,2017
866,4,20107.0,FX,3,57289512.0,34329658.0,91619170.0,58287307.0,35085417.0,93372724.0,2017
867,4,20368.0,G4,3,15116517.0,0.0,15116517.0,15957439.0,0.0,15957439.0,2017
868,4,20500.0,G7,2,0.0,0.0,0.0,0.0,0.0,0.0,2017
869,4,20166.0,GFQ,1,0.0,0.0,0.0,119572.0,84553.0,204125.0,2017
870,4,20402.0,GL,2,0.0,0.0,0.0,358934.0,269091.0,628025.0,2017
871,4,19690.0,HA,3,13662772.0,6930218.0,20592990.0,13662772.0,6930218.0,20592990.0,2017
872,4,20310.0,WL,1,0.0,0.0,0.0,6433.0,208835.0,215268.0,2017
873,4,20370.0,KAQ,2,0.0,0.0,0.0,788861.0,3414450.0,4203311.0,2017
874,4,21629.0,KD,1,0.0,0.0,0.0,341497.0,647006.0,988503.0,2017
875,4,21634.0,KH,1,427115.0,0.0,427115.0,427115.0,0.0,427115.0,2017
876,4,20372.0,KLQ,1,0.0,0.0,0.0,79461.0,16457.0,95918.0,2017
877,4,20169.0,L2,1,82738.0,0.0,82738.0,141851.0,17104.0,158955.0,2017
878,4,20151.0,M6,2,0.0,1381608.0,1381608.0,206657.0,1413369.0,1620026.0,2017
879,4,20398.0,MQ,3,0.0,0.0,0.0,0.0,0.0,0.0,2017
880,4,20405.0,N8,1,0.0,0.0,0.0,199156.0,927986.0,1127142.0,2017
881,4,20108.0,NC,1,325648.0,0.0,325648.0,395668.0,3042.0,398710.0,2017
882,4,20416.0,NK,3,25480486.0,2245832.0,27726318.0,25480486.0,2245832.0,27726318.0,2017
883,4,20397.0,OH,2,0.0,0.0,0.0,0.0,0.0,0.0,2017
884,4,20304.0,OO,3,6298173.0,0.0,6298173.0,6298173.0,0.0,6298173.0,2017
885,4,20177.0,PFQ,1,0.0,0.0,0.0,0.0,260657.0,260657.0,2017
886,4,20100.0,PO,3,3392925.0,13448546.0,16841471.0,3392925.0,13448546.0,16841471.0,2017
887,4,19687.0,QX,2,0.0,0.0,0.0,0.0,0.0,0.0,2017
888,4,20422.0,SY,2,3391773.0,1421105.0,4812878.0,3840520.0,1491746.0,5332266.0,2017
889,4,20447.0,U7,2,0.0,0.0,0.0,316858.0,17534.0,334392.0,2017
890,4,19977.0,UA,3,124867409.0,142729585.0,267596994.0,125813183.0,143433872.0,269247055.0,2017
891,4,21171.0,VX,3,15666194.0,206840.0,15873034.0,15752532.0,206840.0,15959372.0,2017
892,4,20195.0,WI,1,0.0,0.0,0.0,0.0,0.0,0.0,2017
893,4,20287.0,WP,1,264308.0,0.0,264308.0,264308.0,0.0,264308.0,2017
894,4,20377.0,X9,2,0.0,0.0,0.0,325043.0,2794622.0,3119665.0,2017
895,4,20207.0,XP,1,0.0,0.0,0.0,88573.0,335675.0,424248.0,2017
896,4,20378.0,YV,2,0.0,0.0,0.0,0.0,0.0,0.0,2017
897,4,20452.0,YX,2,0.0,0.0,0.0,0.0,0.0,0.0,2017
898,4,20046.0,ZW,2,6569.0,0.0,6569.0,6569.0,0.0,6569.0,2017
899,4,19393.0,WN,3,174221984.0,1848321.0,176070305.0,174800743.0,1860876.0,176661619.0,2017
900,5,21161.0,09Q,1,0.0,0.0,0.0,264982.0,80122.0,345104.0,2017
901,5,21352.0,0WQ,1,0.0,0.0,0.0,20236.0,0.0,20236.0,2017
902,5,21492.0,1BQ,1,0.0,0.0,0.0,221152.0,186732.0,407884.0,2017
903,5,21645.0,23Q,1,0.0,0.0,0.0,0.0,0.0,0.0,2017
904,5,21652.0,27Q,1,0.0,0.0,0.0,0.0,0.0,0.0,2017
905,5,20408.0,5V,1,285133.0,0.0,285133.0,432867.0,0.0,432867.0,2017
906,5,19917.0,5X,3,36986000.0,31088000.0,68074000.0,36986000.0,31088000.0,68074000.0,2017
907,5,20007.0,5Y,3,0.0,0.0,0.0,8327603.0,28276453.0,36604056.0,2017
908,5,19874.0,8C,2,0.0,0.0,0.0,29957.0,597288.0,627245.0,2017
909,5,20363.0,9E,2,0.0,0.0,0.0,0.0,0.0,0.0,2017
910,5,20190.0,9S,2,782631.0,5434339.0,6216970.0,782631.0,5434339.0,6216970.0,2017
911,5,19805.0,AA,3,184344005.0,131629699.0,315973704.0,184950607.0,131910438.0,316861045.0,2017
912,5,20453.0,ABX,2,29271.0,0.0,29271.0,29271.0,0.0,29271.0,2017
913,5,19930.0,AS,3,41937641.0,457027.0,42394668.0,42011843.0,457027.0,42468870.0,2017
914,5,20409.0,B6,3,54864422.0,11918275.0,66782697.0,54864422.0,11918275.0,66782697.0,2017
915,5,21167.0,CP,2,0.0,0.0,0.0,0.0,0.0,0.0,2017
916,5,19790.0,DL,3,171734962.0,125023309.0,296758271.0,172868906.0,125120027.0,297988933.0,2017
917,5,21650.0,EE,1,0.0,0.0,0.0,33040.0,206880.0,239920.0,2017
918,5,20366.0,EV,3,104685.0,0.0,104685.0,104685.0,0.0,104685.0,2017
919,5,20436.0,F9,3,18893480.0,1218777.0,20112257.0,18893480.0,1218777.0,20112257.0,2017
920,5,20107.0,FX,3,57521672.0,36217667.0,93739339.0,58766605.0,37226678.0,95993283.0,2017
921,5,20368.0,G4,3,14611657.0,0.0,14611657.0,15460025.0,0.0,15460025.0,2017
922,5,20500.0,G7,2,0.0,0.0,0.0,0.0,0.0,0.0,2017
923,5,20166.0,GFQ,1,0.0,0.0,0.0,204384.0,224104.0,428488.0,2017
924,5,20402.0,GL,2,0.0,0.0,0.0,237296.0,231067.0,468363.0,2017
925,5,19690.0,HA,3,14425410.0,7151420.0,21576830.0,14425410.0,7151420.0,21576830.0,2017
926,5,20310.0,WL,1,0.0,0.0,0.0,3104.0,232254.0,235358.0,2017
927,5,20370.0,KAQ,2,0.0,0.0,0.0,830460.0,3514855.0,4345315.0,2017
928,5,21629.0,KD,1,0.0,0.0,0.0,777025.0,1960007.0,2737032.0,2017
929,5,21634.0,KH,1,446198.0,0.0,446198.0,446198.0,0.0,446198.0,2017
930,5,20372.0,KLQ,1,0.0,0.0,0.0,177695.0,87619.0,265314.0,2017
931,5,20169.0,L2,1,83416.0,0.0,83416.0,167770.0,0.0,167770.0,2017
932,5,20151.0,M6,2,0.0,1449821.0,1449821.0,273866.0,1552642.0,1826508.0,2017
933,5,20398.0,MQ,3,0.0,0.0,0.0,0.0,0.0,0.0,2017
934,5,20405.0,N8,1,0.0,0.0,0.0,102838.0,1193673.0,1296511.0,2017
935,5,20108.0,NC,1,364157.0,0.0,364157.0,398594.0,0.0,398594.0,2017
936,5,20416.0,NK,3,25642228.0,2598111.0,28240339.0,25642228.0,2598111.0,28240339.0,2017
937,5,20397.0,OH,2,0.0,0.0,0.0,0.0,0.0,0.0,2017
938,5,20304.0,OO,3,6492944.0,0.0,6492944.0,6492944.0,0.0,6492944.0,2017
939,5,20177.0,PFQ,1,0.0,0.0,0.0,0.0,286157.0,286157.0,2017
940,5,20100.0,PO,3,3003912.0,12897341.0,15901253.0,3003912.0,12897341.0,15901253.0,2017
941,5,19687.0,QX,2,0.0,0.0,0.0,0.0,0.0,0.0,2017
942,5,20422.0,SY,2,3217517.0,311449.0,3528966.0,3715351.0,413131.0,4128482.0,2017
943,5,20447.0,U7,2,0.0,0.0,0.0,562261.0,19207.0,581468.0,2017
944,5,19977.0,UA,3,136194766.0,153865925.0,290060691.0,136992444.0,154609903.0,291602347.0,2017
945,5,21171.0,VX,3,16913372.0,188379.0,17101751.0,17037849.0,188379.0,17226228.0,2017
946,5,20195.0,WI,1,0.0,0.0,0.0,1959.0,1655975.0,1657934.0,2017
947,5,20287.0,WP,1,246723.0,0.0,246723.0,246723.0,0.0,246723.0,2017
948,5,20377.0,X9,2,0.0,0.0,0.0,493558.0,2279273.0,2772831.0,2017
949,5,20207.0,XP,1,0.0,0.0,0.0,116089.0,313089.0,429178.0,2017
950,5,20378.0,YV,2,0.0,0.0,0.0,0.0,0.0,0.0,2017
951,5,20452.0,YX,2,0.0,0.0,0.0,0.0,0.0,0.0,2017
952,5,20046.0,ZW,2,9096.0,0.0,9096.0,9096.0,0.0,9096.0,2017
953,5,19393.0,WN,3,174763355.0,1762055.0,176525410.0,175047875.0,1762055.0,176809930.0,2017
954,6,21161.0,09Q,1,0.0,0.0,0.0,343701.0,63800.0,407501.0,2017
955,6,21352.0,0WQ,1,0.0,0.0,0.0,21206.0,0.0,21206.0,2017
956,6,21492.0,1BQ,1,0.0,0.0,0.0,8397.0,644723.0,653120.0,2017
957,6,21645.0,23Q,1,0.0,0.0,0.0,0.0,0.0,0.0,2017
958,6,21652.0,27Q,1,0.0,0.0,0.0,0.0,0.0,0.0,2017
959,6,20408.0,5V,1,344358.0,0.0,344358.0,503565.0,0.0,503565.0,2017
960,6,19917.0,5X,3,37234000.0,31786000.0,69020000.0,37234000.0,31786000.0,69020000.0,2017
961,6,20007.0,5Y,3,0.0,0.0,0.0,8617482.0,27525044.0,36142526.0,2017
962,6,19874.0,8C,2,0.0,0.0,0.0,20189.0,596820.0,617009.0,2017
963,6,20363.0,9E,2,0.0,0.0,0.0,0.0,0.0,0.0,2017
964,6,20190.0,9S,2,792960.0,5769125.0,6562085.0,792960.0,5769125.0,6562085.0,2017
965,6,19805.0,AA,3,190147694.0,132825218.0,322972912.0,190611989.0,133099149.0,323711138.0,2017
966,6,20453.0,ABX,2,93272.0,0.0,93272.0,93272.0,0.0,93272.0,2017
967,6,19930.0,AS,3,42914702.0,473564.0,43388266.0,43054527.0,473564.0,43528091.0,2017
968,6,20409.0,B6,3,55411950.0,12925472.0,68337422.0,55411950.0,12925472.0,68337422.0,2017
969,6,21167.0,CP,2,0.0,0.0,0.0,0.0,0.0,0.0,2017
970,6,19790.0,DL,3,181068554.0,139098825.0,320167379.0,182177909.0,139135939.0,321313848.0,2017
971,6,21650.0,EE,1,0.0,0.0,0.0,3200.0,246560.0,249760.0,2017
972,6,20366.0,EV,3,14037.0,0.0,14037.0,14037.0,0.0,14037.0,2017
973,6,20436.0,F9,3,19568585.0,1154936.0,20723521.0,19568585.0,1154936.0,20723521.0,2017
974,6,20107.0,FX,3,59083727.0,35827268.0,94910995.0,60279995.0,36439280.0,96719275.0,2017
975,6,20368.0,G4,3,17387508.0,0.0,17387508.0,18440370.0,0.0,18440370.0,2017
976,6,20500.0,G7,2,0.0,0.0,0.0,0.0,0.0,0.0,2017
977,6,20166.0,GFQ,1,0.0,0.0,0.0,212857.0,290573.0,503430.0,2017
978,6,20402.0,GL,2,0.0,0.0,0.0,292920.0,165065.0,457985.0,2017
979,6,19690.0,HA,3,15300516.0,7036145.0,22336661.0,15300516.0,7036145.0,22336661.0,2017
980,6,20370.0,KAQ,2,0.0,0.0,0.0,407415.0,3585500.0,3992915.0,2017
981,6,21634.0,KH,1,435471.0,0.0,435471.0,435471.0,0.0,435471.0,2017
982,6,20372.0,KLQ,1,0.0,0.0,0.0,183748.0,125536.0,309284.0,2017
983,6,20169.0,L2,1,87506.0,0.0,87506.0,245288.0,65993.0,311281.0,2017
984,6,20151.0,M6,2,0.0,1546686.0,1546686.0,274254.0,1785686.0,2059940.0,2017
985,6,20398.0,MQ,3,0.0,0.0,0.0,0.0,0.0,0.0,2017
986,6,20405.0,N8,1,0.0,0.0,0.0,207401.0,628964.0,836365.0,2017
987,6,20108.0,NC,1,414221.0,0.0,414221.0,562388.0,0.0,562388.0,2017
988,6,20416.0,NK,3,29420506.0,1321924.0,30742430.0,29420506.0,1321924.0,30742430.0,2017
989,6,20397.0,OH,2,0.0,0.0,0.0,0.0,0.0,0.0,2017
990,6,20304.0,OO,3,6696044.0,0.0,6696044.0,6696044.0,0.0,6696044.0,2017
991,6,20177.0,PFQ,1,0.0,0.0,0.0,0.0,271285.0,271285.0,2017
992,6,20100.0,PO,3,3304234.0,13842699.0,17146933.0,3304234.0,13842699.0,17146933.0,2017
993,6,19687.0,QX,2,0.0,0.0,0.0,0.0,0.0,0.0,2017
994,6,20422.0,SY,2,3566553.0,611086.0,4177639.0,4207451.0,637592.0,4845043.0,2017
995,6,20447.0,U7,2,0.0,0.0,0.0,641654.0,49382.0,691036.0,2017
996,6,19977.0,UA,3,147002367.0,158308515.0,305310882.0,147787575.0,158576625.0,306364200.0,2017
997,6,21171.0,VX,3,17585740.0,211983.0,17797723.0,17705692.0,211983.0,17917675.0,2017
998,6,20195.0,WI,1,0.0,0.0,0.0,0.0,1689270.0,1689270.0,2017
999,6,20287.0,WP,1,352203.0,0.0,352203.0,352203.0,0.0,352203.0,2017
1000,6,20377.0,X9,2,0.0,0.0,0.0,727326.0,2429766.0,3157092.0,2017
1001,6,20207.0,XP,1,0.0,0.0,0.0,49032.0,210679.0,259711.0,2017
1002,6,20378.0,YV,2,0.0,0.0,0.0,0.0,0.0,0.0,2017
1003,6,20452.0,YX,2,0.0,0.0,0.0,0.0,0.0,0.0,2017
1004,6,20046.0,ZW,2,5082.0,0.0,5082.0,5082.0,0.0,5082.0,2017
1005,6,19393.0,WN,3,180432110.0,2186663.0,182618773.0,180817409.0,2186663.0,183004072.0,2017
1006,7,21161.0,09Q,1,0.0,0.0,0.0,269928.0,92071.0,361999.0,2017
1007,7,21352.0,0WQ,1,0.0,0.0,0.0,26331.0,0.0,26331.0,2017
1008,7,21492.0,1BQ,1,0.0,0.0,0.0,375473.0,254772.0,630245.0,2017
1009,7,21645.0,23Q,1,0.0,0.0,0.0,0.0,0.0,0.0,2017
1010,7,21652.0,27Q,1,0.0,0.0,0.0,0.0,0.0,0.0,2017
1011,7,20408.0,5V,1,372598.0,0.0,372598.0,503327.0,0.0,503327.0,2017
1012,7,19917.0,5X,3,35444000.0,31799000.0,67243000.0,35444000.0,31799000.0,67243000.0,2017
1013,7,20007.0,5Y,3,0.0,0.0,0.0,9165574.0,29292672.0,38458246.0,2017
1014,7,19874.0,8C,2,0.0,0.0,0.0,23508.0,599642.0,623150.0,2017
1015,7,20363.0,9E,2,0.0,0.0,0.0,0.0,0.0,0.0,2017
1016,7,20190.0,9S,2,716129.0,5993300.0,6709429.0,716129.0,5993300.0,6709429.0,2017
1017,7,19805.0,AA,3,197554459.0,140065507.0,337619966.0,198270086.0,140175142.0,338445228.0,2017
1018,7,20453.0,ABX,2,35785.0,0.0,35785.0,35785.0,0.0,35785.0,2017
1019,7,19930.0,AS,3,44610986.0,434443.0,45045429.0,44702939.0,434443.0,45137382.0,2017
1020,7,20409.0,B6,3,58409734.0,15288778.0,73698512.0,58409734.0,15288778.0,73698512.0,2017
1021,7,21167.0,CP,2,0.0,0.0,0.0,0.0,0.0,0.0,2017
1022,7,19790.0,DL,3,189998529.0,144936795.0,334935324.0,191063533.0,144949549.0,336013082.0,2017
1023,7,21650.0,EE,1,0.0,0.0,0.0,1920.0,278560.0,280480.0,2017
1024,7,20366.0,EV,3,108679.0,0.0,108679.0,108679.0,0.0,108679.0,2017
1025,7,20436.0,F9,3,20736474.0,1556365.0,22292839.0,20736474.0,1556365.0,22292839.0,2017
1026,7,20107.0,FX,3,54052622.0,37150853.0,91203475.0,55252278.0,37513984.0,92766262.0,2017
1027,7,20368.0,G4,3,18033317.0,0.0,18033317.0,18881989.0,0.0,18881989.0,2017
1028,7,20500.0,G7,2,0.0,0.0,0.0,0.0,0.0,0.0,2017
1029,7,20166.0,GFQ,1,0.0,0.0,0.0,170384.0,163508.0,333892.0,2017
1030,7,20402.0,GL,2,0.0,0.0,0.0,202112.0,203111.0,405223.0,2017
1031,7,19690.0,HA,3,15648967.0,7226973.0,22875940.0,15648967.0,7226973.0,22875940.0,2017
1032,7,20370.0,KAQ,2,0.0,0.0,0.0,1359305.0,4313712.0,5673017.0,2017
1033,7,21629.0,KD,1,0.0,0.0,0.0,941625.0,1052083.0,1993708.0,2017
1034,7,21634.0,KH,1,414024.0,0.0,414024.0,414024.0,0.0,414024.0,2017
1035,7,20372.0,KLQ,1,0.0,0.0,0.0,75005.0,39334.0,114339.0,2017
1036,7,20169.0,L2,1,92350.0,0.0,92350.0,315006.0,0.0,315006.0,2017
1037,7,20151.0,M6,2,0.0,1490067.0,1490067.0,246657.0,1585022.0,1831679.0,2017
1038,7,20398.0,MQ,3,0.0,0.0,0.0,0.0,0.0,0.0,2017
1039,7,20405.0,N8,1,0.0,0.0,0.0,174020.0,353253.0,527273.0,2017
1040,7,20108.0,NC,1,414504.0,0.0,414504.0,567281.0,0.0,567281.0,2017
1041,7,20416.0,NK,3,29370164.0,2623479.0,31993643.0,29370164.0,2623479.0,31993643.0,2017
1042,7,20397.0,OH,2,0.0,0.0,0.0,0.0,0.0,0.0,2017
1043,7,20304.0,OO,3,6863914.0,0.0,6863914.0,6863914.0,0.0,6863914.0,2017
1044,7,20177.0,PFQ,1,0.0,0.0,0.0,0.0,303964.0,303964.0,2017
1045,7,20100.0,PO,3,3109539.0,13661884.0,16771423.0,3109539.0,13661884.0,16771423.0,2017
1046,7,19687.0,QX,2,0.0,0.0,0.0,0.0,0.0,0.0,2017
1047,7,20422.0,SY,2,4163354.0,691469.0,4854823.0,4623556.0,739918.0,5363474.0,2017
1048,7,20447.0,U7,2,0.0,0.0,0.0,455983.0,31689.0,487672.0,2017
1049,7,19977.0,UA,3,152990961.0,167391004.0,320381965.0,153765967.0,167657495.0,321423462.0,2017
1050,7,21171.0,VX,3,18301668.0,240124.0,18541792.0,18301668.0,240124.0,18541792.0,2017
