month,airline_id,unique_carrier,carrier,carrier_name,carrier_group_new,sdomt_gallons,satl_gallons,spac_gallons,slat_gallons,sint_gallons,ts_gallons,tdomt_gallons,tint_gallons,total_gallons,sdomt_cost,satl_cost,spac_cost,slat_cost,sint_cost,ts_cost,tdomt_cost,tint_cost,total_cost,year
1,,,0JQ,,1,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,5100.0,0.0,5100.0,2016
1,21352.0,0WQ,0WQ,Avjet Corporation,1,0.0,0.0,0.0,0.0,0.0,0.0,163052.0,47060.0,210112.0,0.0,0.0,0.0,0.0,0.0,0.0,396216.0,140239.0,536455.0,2016
1,21645.0,23Q,23Q,Songbird Airways Inc.,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
1,21652.0,27Q,27Q,"Jet Aviation Flight Services, Inc.",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
1,20408.0,5V,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,1,260848.0,0.0,0.0,0.0,0.0,260848.0,284362.0,0.0,284362.0,522405.0,0.0,0.0,0.0,0.0,522405.0,569497.0,0.0,569497.0,2016
1,19917.0,5X,5X,United Parcel Service,3,32138000.0,9743000.0,16116000.0,2972000.0,28831000.0,60969000.0,32138000.0,28831000.0,60969000.0,34098000.0,9752000.0,17965000.0,3524000.0,31241000.0,65339000.0,34098000.0,31241000.0,65339000.0,2016
1,20007.0,5Y,5Y,Atlas Air Inc.,3,0.0,0.0,0.0,0.0,0.0,0.0,4850893.0,19958297.0,24809190.0,0.0,0.0,0.0,0.0,0.0,0.0,8575368.0,35795479.0,44370847.0,2016
1,19874.0,8C,8C,Air Transport International,2,0.0,0.0,0.0,0.0,0.0,0.0,24211.0,725041.0,749252.0,0.0,0.0,0.0,0.0,0.0,0.0,42347.0,1855154.0,1897501.0,2016
1,20363.0,9E,9E,Endeavor Air Inc.,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
1,20190.0,9S,9S,Southern Air Inc.,2,821638.0,4696010.0,580875.0,0.0,5276885.0,6098523.0,821638.0,5276885.0,6098523.0,1725440.0,9861621.0,1219839.0,0.0,11081460.0,12806900.0,1725440.0,11081460.0,12806900.0,2016
1,19805.0,AA,AA,American Airlines Inc.,3,174110023.0,34804210.0,18848029.0,54176666.0,107828905.0,281938928.0,174766325.0,107982308.0,282748633.0,195098544.0,34536551.0,18632951.0,68174028.0,121343530.0,316442074.0,195806362.0,121537723.0,317344085.0,2016
1,20453.0,ABX,ABX,ABX Air Inc,2,193054.0,0.0,0.0,0.0,0.0,193054.0,193054.0,0.0,193054.0,461092.0,0.0,0.0,0.0,0.0,461092.0,461092.0,0.0,461092.0,2016
1,19930.0,AS,AS,Alaska Airlines Inc.,3,36507433.0,0.0,0.0,1070108.0,1070108.0,37577541.0,36597369.0,1070108.0,37667477.0,45727266.0,0.0,0.0,1324811.0,1324811.0,47052077.0,45827760.0,1324811.0,47152571.0,2016
1,20409.0,B6,B6,JetBlue Airways,3,48414077.0,0.0,0.0,12141747.0,12141747.0,60555824.0,48414077.0,12209631.0,60623708.0,56262137.0,0.0,0.0,14109959.0,14109959.0,70372096.0,56262137.0,14275362.0,70537499.0,2016
1,21167.0,CP,CP,Compass Airlines,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
1,19790.0,DL,DL,Delta Air Lines Inc.,3,137682215.0,51147892.0,38502896.0,30606142.0,120256930.0,257939145.0,139317615.0,120833633.0,260151248.0,187259219.0,69565371.0,52367129.0,41626889.0,163559389.0,350818608.0,190375249.0,164343753.0,354719002.0,2016
1,21650.0,EE,EE,Eastern Airlines Group Inc.,1,0.0,0.0,0.0,0.0,0.0,0.0,153520.0,221520.0,375040.0,0.0,0.0,0.0,0.0,0.0,0.0,202646.0,292406.0,495052.0,2016
1,20366.0,EV,EV,ExpressJet Airlines Inc.,3,81827.0,0.0,0.0,0.0,0.0,81827.0,81827.0,0.0,81827.0,159104.0,0.0,0.0,0.0,0.0,159104.0,159104.0,0.0,159104.0,2016
1,20436.0,F9,F9,Frontier Airlines Inc.,3,14431035.0,0.0,0.0,1659053.0,1659053.0,16090088.0,14496478.0,1659053.0,16155531.0,14466443.0,0.0,0.0,1912704.0,1912704.0,16379147.0,14532960.0,1912704.0,16445664.0,2016
1,20107.0,FX,FX,Federal Express Corporation,3,56549784.0,11101514.0,18643661.0,898730.0,30643905.0,87193689.0,57475790.0,31238131.0,88713921.0,58229000.0,12100000.0,22567000.0,1246000.0,35913000.0,94142000.0,59236000.0,37262000.0,96498000.0,2016
1,20368.0,G4,G4,Allegiant Air,3,11716758.0,0.0,0.0,0.0,0.0,11716758.0,12264170.0,0.0,12264170.0,14906048.0,0.0,0.0,0.0,0.0,14906048.0,15650180.0,0.0,15650180.0,2016
1,20500.0,G7,G7,GoJet Airlines LLC d/b/a United Express,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
1,20166.0,GFQ,GFQ,Gulf And Caribbean Cargo,1,0.0,0.0,0.0,0.0,0.0,0.0,58531.0,73029.0,131560.0,0.0,0.0,0.0,0.0,0.0,0.0,87972.0,123487.0,211459.0,2016
1,20402.0,GL,GL,Miami Air International,2,0.0,0.0,0.0,0.0,0.0,0.0,471222.0,214746.0,685968.0,0.0,0.0,0.0,0.0,0.0,0.0,857483.0,390776.0,1248259.0,2016
1,19690.0,HA,HA,Hawaiian Airlines Inc.,3,13941595.0,0.0,5999327.0,0.0,5999327.0,19940922.0,13941595.0,6025122.0,19966717.0,15802368.0,0.0,7402409.0,0.0,7402409.0,23204777.0,15802368.0,7439636.0,23242004.0,2016
1,20310.0,WL,K8,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",1,0.0,0.0,0.0,0.0,0.0,0.0,48403.0,40699.0,89102.0,0.0,0.0,0.0,0.0,0.0,0.0,123588.0,103917.0,227505.0,2016
1,20370.0,KAQ,KAQ,Kalitta Air LLC,2,0.0,0.0,0.0,0.0,0.0,0.0,410148.0,3050479.0,3460627.0,0.0,0.0,0.0,0.0,0.0,0.0,611545.0,4869792.0,5481337.0,2016
1,21629.0,KD,KD,Western Global,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
1,21634.0,KH,KH,Aloha Air Cargo,1,413456.0,0.0,0.0,0.0,0.0,413456.0,413456.0,0.0,413456.0,434504.0,0.0,0.0,0.0,0.0,434504.0,434504.0,0.0,434504.0,2016
1,20372.0,KLQ,KLQ,Kalitta Charters II,1,0.0,0.0,0.0,0.0,0.0,0.0,109805.0,27841.0,137646.0,0.0,0.0,0.0,0.0,0.0,0.0,185000.0,53552.0,238552.0,2016
1,20169.0,L2,L2,Lynden Air Cargo Airlines,1,89510.0,0.0,0.0,0.0,0.0,89510.0,186910.0,65872.0,252782.0,161258.0,0.0,0.0,0.0,0.0,161258.0,367368.0,22949.0,390317.0,2016
1,20151.0,M6,M6,Amerijet International,2,0.0,0.0,0.0,1430179.0,1430179.0,1430179.0,272239.0,1519209.0,1791448.0,0.0,0.0,0.0,1749260.0,1749260.0,1749260.0,332977.0,1858153.0,2191130.0,2016
1,20398.0,MQ,MQ,Envoy Air,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
1,20405.0,N8,N8,National Air Cargo Group Inc d/ba National Airlines,1,83122.0,0.0,0.0,0.0,0.0,83122.0,137248.0,638661.0,775909.0,115124.0,0.0,0.0,0.0,0.0,115124.0,189081.0,1308431.0,1497512.0,2016
1,20108.0,NC,NC,Northern Air Cargo Inc.,1,330685.0,0.0,0.0,0.0,0.0,330685.0,434377.0,12514.0,446891.0,436594.0,0.0,0.0,0.0,0.0,436594.0,593187.0,19148.0,612335.0,2016
1,20416.0,NK,NK,Spirit Air Lines,3,21470845.0,0.0,0.0,2045962.0,2045962.0,23516807.0,21470845.0,2045962.0,23516807.0,26708498.0,0.0,0.0,2545059.0,2545059.0,29253557.0,26708498.0,2545059.0,29253557.0,2016
1,20397.0,OH,OH,PSA Airlines Inc.,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
1,20304.0,OO,OO,SkyWest Airlines Inc.,3,5444514.0,0.0,0.0,0.0,0.0,5444514.0,5444514.0,0.0,5444514.0,8161174.0,0.0,0.0,0.0,0.0,8161174.0,8161174.0,0.0,8161174.0,2016
1,20177.0,PFQ,PFQ,Asia Pacific,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273735.0,273735.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512160.0,512160.0,2016
1,20100.0,PO,PO,Polar Air Cargo Airways,3,2743245.0,732505.0,11340447.0,0.0,12072952.0,14816197.0,2743245.0,12072952.0,14816197.0,3475089.0,1137597.0,13613593.0,0.0,14751190.0,18226279.0,3475089.0,14751190.0,18226279.0,2016
1,20149.0,PRQ,PRQ,Florida West Airlines Inc.,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
1,19687.0,QX,QX,Horizon Air,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
1,20448.0,S5,S5,Shuttle America Corp.,2,3793819.0,0.0,0.0,0.0,0.0,3793819.0,3793819.0,0.0,3793819.0,3841009.0,0.0,0.0,0.0,0.0,3841009.0,3841009.0,0.0,3841009.0,2016
1,20422.0,SY,SY,Sun Country Airlines d/b/a MN Airlines,2,2960736.0,0.0,0.0,1785889.0,1785889.0,4746625.0,3278155.0,1902325.0,5180480.0,3610049.0,0.0,0.0,2309531.0,2309531.0,5919580.0,4337385.0,2485305.0,6822690.0,2016
1,20447.0,U7,U7,USA Jet Airlines Inc.,2,0.0,0.0,0.0,0.0,0.0,0.0,222925.0,8289.0,231214.0,0.0,0.0,0.0,0.0,0.0,0.0,262237.0,15708.0,277945.0,2016
1,19977.0,UA,UA,United Air Lines Inc.,3,105832738.0,49571536.0,53863397.0,29504788.0,132939721.0,238772459.0,106816177.0,133413618.0,240229795.0,116933634.0,57361049.0,65397671.0,36006770.0,158765490.0,275699124.0,118320230.0,159405790.0,277726020.0,2016
1,21171.0,VX,VX,Virgin America,3,13914216.0,0.0,0.0,208163.0,208163.0,14122379.0,13986522.0,208163.0,14194685.0,15933654.0,0.0,0.0,252429.0,252429.0,16186083.0,16027319.0,252429.0,16279748.0,2016
1,20308.0,WE,WE,Centurion Cargo Inc.,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,449711.0,449711.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,537169.0,537169.0,2016
1,20195.0,WI,WI,Sky Lease Cargo,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
1,20287.0,WP,WP,Island Air Hawaii,1,97142.0,0.0,0.0,0.0,0.0,97142.0,97142.0,0.0,97142.0,116920.0,0.0,0.0,0.0,0.0,116920.0,116920.0,0.0,116920.0,2016
1,20377.0,X9,X9,Omni Air Express,2,0.0,0.0,0.0,0.0,0.0,0.0,427170.0,2334415.0,2761585.0,0.0,0.0,0.0,0.0,0.0,0.0,717850.0,7200582.0,7918432.0,2016
1,20207.0,XP,XP,XTRA Airways,1,0.0,0.0,0.0,0.0,0.0,0.0,290899.0,468922.0,759821.0,0.0,0.0,0.0,0.0,0.0,0.0,494418.0,796989.0,1291407.0,2016
1,20378.0,YV,YV,Mesa Airlines Inc.,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
1,20452.0,YX,YX,Republic Airlines,2,12732476.0,0.0,0.0,0.0,0.0,12732476.0,12732476.0,0.0,12732476.0,14986287.0,0.0,0.0,0.0,0.0,14986287.0,14986287.0,0.0,14986287.0,2016
1,20046.0,ZW,ZW,Air Wisconsin Airlines Corp,2,6016332.0,0.0,0.0,0.0,0.0,6016332.0,6016332.0,0.0,6016332.0,7953100.0,0.0,0.0,0.0,0.0,7953100.0,7953100.0,0.0,7953100.0,2016
1,19393.0,WN,WN,Southwest Airlines Co.,3,152934872.0,0.0,0.0,1247049.0,1247049.0,154181921.0,153259159.0,1247049.0,154506208.0,275515401.0,0.0,0.0,1771696.0,1771696.0,277287097.0,275939739.0,1771696.0,277711435.0,2016
2,21161.0,09Q,09Q,"Swift Air, LLC",1,0.0,0.0,0.0,0.0,0.0,0.0,218800.0,109897.0,328697.0,0.0,0.0,0.0,0.0,0.0,0.0,446977.0,226228.0,673205.0,2016
2,21352.0,0WQ,0WQ,Avjet Corporation,1,0.0,0.0,0.0,0.0,0.0,0.0,128194.0,53313.0,181507.0,0.0,0.0,0.0,0.0,0.0,0.0,330741.0,135415.0,466156.0,2016
2,21492.0,1BQ,1BQ,"Dynamic Airways, LLC",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
2,21645.0,23Q,23Q,Songbird Airways Inc.,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
2,21652.0,27Q,27Q,"Jet Aviation Flight Services, Inc.",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
2,20408.0,5V,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,1,259422.0,0.0,0.0,0.0,0.0,259422.0,287095.0,0.0,287095.0,559804.0,0.0,0.0,0.0,0.0,559804.0,619519.0,0.0,619519.0,2016
2,19917.0,5X,5X,United Parcel Service,3,31170000.0,8611000.0,11634000.0,3087000.0,23332000.0,54502000.0,31170000.0,23332000.0,54502000.0,32449000.0,7650000.0,11412000.0,3576000.0,22638000.0,55087000.0,32449000.0,22638000.0,55087000.0,2016
2,20007.0,5Y,5Y,Atlas Air Inc.,3,0.0,0.0,0.0,0.0,0.0,0.0,4697494.0,20528784.0,25226278.0,0.0,0.0,0.0,0.0,0.0,0.0,8482313.0,35957109.0,44439422.0,2016
2,19874.0,8C,8C,Air Transport International,2,0.0,0.0,0.0,0.0,0.0,0.0,18695.0,658357.0,677052.0,0.0,0.0,0.0,0.0,0.0,0.0,36038.0,1809220.0,1845258.0,2016
2,20363.0,9E,9E,Endeavor Air Inc.,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
2,20190.0,9S,9S,Southern Air Inc.,2,749638.0,3698889.0,480116.0,0.0,4179005.0,4928643.0,749638.0,4179005.0,4928643.0,1574240.0,7767667.0,1008243.0,0.0,8775910.0,10350150.0,1574240.0,8775910.0,10350150.0,2016
2,19805.0,AA,AA,American Airlines Inc.,3,167496992.0,32224150.0,18017131.0,48535743.0,98777024.0,266274016.0,167962196.0,98898820.0,266861016.0,177570624.0,29792404.0,15003646.0,58429066.0,103225116.0,280795740.0,178053556.0,103356830.0,281410386.0,2016
2,20453.0,ABX,ABX,ABX Air Inc,2,252917.0,0.0,0.0,0.0,0.0,252917.0,252917.0,0.0,252917.0,554065.0,0.0,0.0,0.0,0.0,554065.0,554065.0,0.0,554065.0,2016
2,19930.0,AS,AS,Alaska Airlines Inc.,3,34568885.0,0.0,0.0,893914.0,893914.0,35462799.0,34637580.0,893914.0,35531494.0,41003780.0,0.0,0.0,1094856.0,1094856.0,42098636.0,41076457.0,1094856.0,42171313.0,2016
2,20409.0,B6,B6,JetBlue Airways,3,47006545.0,0.0,0.0,11086304.0,11086304.0,58092849.0,47006545.0,11145308.0,58151853.0,53522617.0,0.0,0.0,12623093.0,12623093.0,66145710.0,53522617.0,12817678.0,66340295.0,2016
2,21167.0,CP,CP,Compass Airlines,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
2,19790.0,DL,DL,Delta Air Lines Inc.,3,135851152.0,44443458.0,34079839.0,28138037.0,106661334.0,242512486.0,137448608.0,107216726.0,244665334.0,182052595.0,59558176.0,45670008.0,37707466.0,142935650.0,324988245.0,185127672.0,143679924.0,328807596.0,2016
2,21650.0,EE,EE,Eastern Airlines Group Inc.,1,0.0,0.0,0.0,0.0,0.0,0.0,228160.0,163200.0,391360.0,0.0,0.0,0.0,0.0,0.0,0.0,314861.0,225216.0,540077.0,2016
2,20366.0,EV,EV,ExpressJet Airlines Inc.,3,76666.0,0.0,0.0,0.0,0.0,76666.0,76666.0,0.0,76666.0,178088.0,0.0,0.0,0.0,0.0,178088.0,178088.0,0.0,178088.0,2016
2,20436.0,F9,F9,Frontier Airlines Inc.,3,13579962.0,0.0,0.0,1548775.0,1548775.0,15128737.0,13691848.0,1548775.0,15240623.0,13018168.0,0.0,0.0,1822358.0,1822358.0,14840526.0,13114789.0,1822358.0,14937147.0,2016
2,20107.0,FX,FX,Federal Express Corporation,3,54914562.0,11158508.0,16078750.0,519924.0,27757182.0,82671744.0,55821380.0,28466779.0,84288159.0,56401000.0,11706000.0,16857000.0,690000.0,29253000.0,85654000.0,57371000.0,30613000.0,87984000.0,2016
2,20368.0,G4,G4,Allegiant Air,3,12349401.0,0.0,0.0,0.0,0.0,12349401.0,12815963.0,0.0,12815963.0,15426891.0,0.0,0.0,0.0,0.0,15426891.0,16053275.0,0.0,16053275.0,2016
2,20500.0,G7,G7,GoJet Airlines LLC d/b/a United Express,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
2,20166.0,GFQ,GFQ,Gulf And Caribbean Cargo,1,0.0,0.0,0.0,0.0,0.0,0.0,55553.0,74458.0,130011.0,0.0,0.0,0.0,0.0,0.0,0.0,89545.0,131663.0,221208.0,2016
2,20402.0,GL,GL,Miami Air International,2,0.0,0.0,0.0,0.0,0.0,0.0,385097.0,281349.0,666446.0,0.0,0.0,0.0,0.0,0.0,0.0,671224.0,490390.0,1161614.0,2016
2,19690.0,HA,HA,Hawaiian Airlines Inc.,3,12947588.0,0.0,5233178.0,0.0,5233178.0,18180766.0,12947588.0,5233178.0,18180766.0,14132312.0,0.0,5897859.0,0.0,5897859.0,20030171.0,14132312.0,5897859.0,20030171.0,2016
2,20310.0,WL,K8,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",1,0.0,0.0,0.0,0.0,0.0,0.0,36971.0,0.0,36971.0,0.0,0.0,0.0,0.0,0.0,0.0,93306.0,0.0,93306.0,2016
2,20370.0,KAQ,KAQ,Kalitta Air LLC,2,0.0,0.0,0.0,0.0,0.0,0.0,403246.0,2407946.0,2811192.0,0.0,0.0,0.0,0.0,0.0,0.0,545999.0,3697299.0,4243298.0,2016
2,21629.0,KD,KD,Western Global,1,0.0,0.0,0.0,0.0,0.0,0.0,18351.0,0.0,18351.0,0.0,0.0,0.0,0.0,0.0,0.0,18351.0,0.0,18351.0,2016
2,21634.0,KH,KH,Aloha Air Cargo,1,412808.0,0.0,0.0,0.0,0.0,412808.0,412808.0,0.0,412808.0,427991.0,0.0,0.0,0.0,0.0,427991.0,427991.0,0.0,427991.0,2016
2,20372.0,KLQ,KLQ,Kalitta Charters II,1,0.0,0.0,0.0,0.0,0.0,0.0,80604.0,13933.0,94537.0,0.0,0.0,0.0,0.0,0.0,0.0,152685.0,22077.0,174762.0,2016
2,20169.0,L2,L2,Lynden Air Cargo Airlines,1,79587.0,0.0,0.0,0.0,0.0,79587.0,150677.0,48423.0,199100.0,118835.0,0.0,0.0,0.0,0.0,118835.0,264940.0,31009.0,295949.0,2016
2,20151.0,M6,M6,Amerijet International,2,0.0,0.0,0.0,1531692.0,1531692.0,1531692.0,256209.0,1531692.0,1787901.0,0.0,0.0,0.0,1879064.0,1879064.0,1879064.0,314315.0,1879064.0,2193379.0,2016
2,20398.0,MQ,MQ,Envoy Air,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
2,20405.0,N8,N8,National Air Cargo Group Inc d/ba National Airlines,1,124059.0,0.0,0.0,0.0,0.0,124059.0,174228.0,832108.0,1006336.0,162602.0,0.0,0.0,0.0,0.0,162602.0,228590.0,1702990.0,1931580.0,2016
2,20108.0,NC,NC,Northern Air Cargo Inc.,1,317290.0,0.0,0.0,0.0,0.0,317290.0,368420.0,9476.0,377896.0,414356.0,0.0,0.0,0.0,0.0,414356.0,472561.0,16019.0,488580.0,2016
2,20416.0,NK,NK,Spirit Air Lines,3,19937150.0,0.0,0.0,2044272.0,2044272.0,21981422.0,19937150.0,2044272.0,21981422.0,23485111.0,0.0,0.0,2408065.0,2408065.0,25893176.0,23485111.0,2408065.0,25893176.0,2016
2,20397.0,OH,OH,PSA Airlines Inc.,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
2,20304.0,OO,OO,SkyWest Airlines Inc.,3,5287524.0,0.0,0.0,0.0,0.0,5287524.0,5287524.0,0.0,5287524.0,7860757.0,0.0,0.0,0.0,0.0,7860757.0,7860757.0,0.0,7860757.0,2016
2,20177.0,PFQ,PFQ,Asia Pacific,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245619.0,245619.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,412422.0,412422.0,2016
2,20100.0,PO,PO,Polar Air Cargo Airways,3,2202955.0,624770.0,8971167.0,0.0,9595937.0,11798892.0,2202955.0,9595937.0,11798892.0,2449532.0,926752.0,9021672.0,0.0,9948424.0,12397956.0,2449532.0,9948424.0,12397956.0,2016
2,20149.0,PRQ,PRQ,Florida West Airlines Inc.,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
2,19687.0,QX,QX,Horizon Air,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
2,20448.0,S5,S5,Shuttle America Corp.,2,3082947.0,0.0,0.0,0.0,0.0,3082947.0,3082947.0,0.0,3082947.0,3177980.0,0.0,0.0,0.0,0.0,3177980.0,3177980.0,0.0,3177980.0,2016
2,20422.0,SY,SY,Sun Country Airlines d/b/a MN Airlines,2,2603490.0,0.0,0.0,2250440.0,2250440.0,4853930.0,2821924.0,2392845.0,5214769.0,3169810.0,0.0,0.0,2876159.0,2876159.0,6045969.0,3895757.0,3087377.0,6983134.0,2016
2,20447.0,U7,U7,USA Jet Airlines Inc.,2,0.0,0.0,0.0,0.0,0.0,0.0,305977.0,15967.0,321944.0,0.0,0.0,0.0,0.0,0.0,0.0,362231.0,27656.0,389887.0,2016
2,19977.0,UA,UA,United Air Lines Inc.,3,104234102.0,46493514.0,48804557.0,27809548.0,123107619.0,227341721.0,105058237.0,123584458.0,228642695.0,108637182.0,48480136.0,51598858.0,31604230.0,131683224.0,240320406.0,110006862.0,132212795.0,242219657.0,2016
2,21171.0,VX,VX,Virgin America,3,13185878.0,0.0,0.0,155185.0,155185.0,13341063.0,13261960.0,155185.0,13417145.0,13508081.0,0.0,0.0,186349.0,186349.0,13694430.0,13603946.0,186349.0,13790295.0,2016
2,20308.0,WE,WE,Centurion Cargo Inc.,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119072.0,119072.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137952.0,137952.0,2016
2,20195.0,WI,WI,Sky Lease Cargo,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
2,20287.0,WP,WP,Island Air Hawaii,1,92320.0,0.0,0.0,0.0,0.0,92320.0,92320.0,0.0,92320.0,87273.0,0.0,0.0,0.0,0.0,87273.0,87273.0,0.0,87273.0,2016
2,20377.0,X9,X9,Omni Air Express,2,0.0,0.0,0.0,0.0,0.0,0.0,367356.0,2653968.0,3021324.0,0.0,0.0,0.0,0.0,0.0,0.0,519998.0,6964140.0,7484138.0,2016
2,20207.0,XP,XP,XTRA Airways,1,0.0,0.0,0.0,0.0,0.0,0.0,271433.0,400912.0,672345.0,0.0,0.0,0.0,0.0,0.0,0.0,445656.0,658243.0,1103899.0,2016
2,20378.0,YV,YV,Mesa Airlines Inc.,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
2,20452.0,YX,YX,Republic Airlines,2,11730250.0,0.0,0.0,0.0,0.0,11730250.0,11730250.0,0.0,11730250.0,11499270.0,0.0,0.0,0.0,0.0,11499270.0,11499270.0,0.0,11499270.0,2016
2,20046.0,ZW,ZW,Air Wisconsin Airlines Corp,2,5867191.0,0.0,0.0,0.0,0.0,5867191.0,5867191.0,0.0,5867191.0,6239743.0,0.0,0.0,0.0,0.0,6239743.0,6239743.0,0.0,6239743.0,2016
2,19393.0,WN,WN,Southwest Airlines Co.,3,144331404.0,0.0,0.0,1162877.0,1162877.0,145494281.0,144524666.0,1162877.0,145687543.0,251263887.0,0.0,0.0,1624095.0,1624095.0,252887982.0,251480263.0,1624095.0,253104358.0,2016
3,21161.0,09Q,09Q,"Swift Air, LLC",1,0.0,0.0,0.0,0.0,0.0,0.0,388099.0,163060.0,551159.0,0.0,0.0,0.0,0.0,0.0,0.0,975347.0,300935.0,1276282.0,2016
3,21352.0,0WQ,0WQ,Avjet Corporation,1,0.0,0.0,0.0,0.0,0.0,0.0,12505.0,0.0,12505.0,0.0,0.0,0.0,0.0,0.0,0.0,32637.0,0.0,32637.0,2016
3,21492.0,1BQ,1BQ,"Dynamic Airways, LLC",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
3,21645.0,23Q,23Q,Songbird Airways Inc.,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
3,21652.0,27Q,27Q,"Jet Aviation Flight Services, Inc.",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
3,20408.0,5V,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,1,280738.0,0.0,0.0,0.0,0.0,280738.0,368114.0,0.0,368114.0,621734.0,0.0,0.0,0.0,0.0,621734.0,815240.0,0.0,815240.0,2016
